case,h,candidate_basis,status,error_message,candidate_kind,fit_scope,feature_family,feature_scope,active_stage_rows,training_sample_count,basis_row_count,compression_row_count,source_consistency_rows,velocity_stage_rows,active_velocity_rows,weak_row_structure_feature_rows,weak_row_structure_feature_rank,weak_row_structure_feature_condition,weak_row_structure_direction_count,weak_row_structure_feature_norm,source_jacobian_feature_used,active_velocity_feature_used,cross_gram_feature_used,hadamard_feature_used,commutator_feature_used,uses_final_stage_velocity_feature,target_row_count,stage_unknown_count,basis_rank,augmented_rank,independent_target_rank,basis_condition,target_jacobian_norm,oracle_correction_norm,weak_row_structure_projected_correction_norm,weak_row_structure_correction_residual_norm,weak_row_structure_correction_relative_residual,max_weak_row_structure_row_relative_residual,projection_residual_norm,projection_relative_residual,max_row_relative_residual,min_row_relative_residual,value_residual_norm,value_level_balance_ok,meaningful_nonfinal_energy,target_jacobian_used_for_capacity_fit,target_direction_oracle_used_for_formula,endpoint_boundary_source_removed,target_terminal_boundary_row_used,terminal_row_replacement_used,projection_used,accepted_h_sweep_present,full_tfe_stage_replacement,weak_row_structure_capacity_spans_target,blocking_gap,next_repair_target,notes
cylindrical_sharp,0.02,case_local_weak_row_structure_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,case_local_weak_row_structure_capacity_nonfinal_full_component_value_fit,case_local_weak_row_structure_capacity_oracle_fit,weak_active_cross_gram_rows_perp,source/active cross-Gram weighted non-final velocity rows residualized against source rows,"0,1",1,24,8,16,24,16,16,0,inf,16,6.8279451217055016e-16,True,True,True,False,False,False,8,132,23,31,8,1.7116240227162631e+11,2.6043562229773637e-01,2.5970145217120505e-01,7.1065590851431958e-04,2.5970047983785555e-01,9.9999625595721020e-01,9.9999994600503084e-01,2.5970047983785555e-01,9.9717725842035387e-01,9.9993570959666334e-01,9.9139525160949382e-01,4.9278503444992840e-34,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.02,case_local_weak_row_structure_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,case_local_weak_row_structure_capacity_nonfinal_full_component_value_fit,case_local_weak_row_structure_capacity_oracle_fit,weak_source_active_hadamard_rows_perp,pairwise source-row and non-final velocity-row Hadamard products residualized against source rows,"0,1",1,24,8,16,24,16,256,56,8.9260966037015867e+04,256,1.1689814306625988e-01,True,True,False,True,False,False,8,132,24,28,4,2.0617121930947037e+03,2.6043562229773637e-01,2.5970145217120505e-01,1.8469301807729391e-01,1.8257418583505539e-01,7.0301565242960429e-01,9.9256381747323963e-01,1.8257418583505539e-01,7.0103384561706428e-01,9.9228287537043081e-01,8.4189549360458945e-11,4.9278503444992840e-34,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.02,case_local_weak_row_structure_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,case_local_weak_row_structure_capacity_nonfinal_full_component_value_fit,case_local_weak_row_structure_capacity_oracle_fit,active_plus_weak_source_active_hadamard_rows_perp,active non-final velocity plus source/active Hadamard weak-row structure rows,"0,1",1,24,8,16,24,16,272,64,1.4965844109127487e+06,272,4.0017077824164451e+00,True,True,False,True,False,False,8,132,24,28,4,2.0617121930921812e+03,2.6043562229773637e-01,2.5970145217120505e-01,1.8469301807729024e-01,1.8257418583505539e-01,7.0301565242960429e-01,9.9256381747323963e-01,1.8257418583505539e-01,7.0103384561706428e-01,9.9228287537043081e-01,6.6443720615467932e-14,4.9278503444992840e-34,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.02,case_local_weak_row_structure_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,case_local_weak_row_structure_capacity_nonfinal_full_component_value_fit,case_local_weak_row_structure_capacity_oracle_fit,weak_source_active_cross_hadamard_rows_perp,cross-Gram weighted source/active Hadamard weak-row structure rows,"0,1",1,24,8,16,24,16,256,0,inf,256,4.1893267920976009e-18,True,True,True,True,False,False,8,132,24,28,4,2.0617121930946523e+03,2.6043562229773637e-01,2.5970145217120505e-01,1.8469301807729485e-01,1.8257418583505539e-01,7.0301565242960429e-01,9.9256381747323963e-01,1.8257418583505539e-01,7.0103384561706428e-01,9.9228287537043081e-01,8.4189549452298314e-11,4.9278503444992840e-34,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.02,case_local_weak_row_structure_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,case_local_weak_row_structure_capacity_nonfinal_full_component_value_fit,case_local_weak_row_structure_capacity_oracle_fit,weak_source_active_shifted_commutator_rows_perp,shifted source/active commutator-like weak-row structure products,"0,1",1,24,8,16,24,16,256,54,9.8201482328579016e+05,256,5.8008425933053420e-01,True,True,False,False,True,False,8,132,24,29,5,7.0882250646120019e+03,2.6043562229773637e-01,2.5970145217120505e-01,1.6973802695780951e-01,1.9655494515352054e-01,7.5684961909240334e-01,9.9256381747323963e-01,1.9655494515352054e-01,7.5471605389225183e-01,9.9228287537043081e-01,8.4189550335095462e-11,4.9278503444992840e-34,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.02,case_local_weak_row_structure_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,case_local_weak_row_structure_capacity_nonfinal_full_component_value_fit,case_local_weak_row_structure_capacity_oracle_fit,active_plus_weak_source_active_shifted_commutator_rows_perp,active non-final velocity plus shifted source/active commutator-like weak-row structure products,"0,1",1,24,8,16,24,16,272,62,2.5796819846201775e+05,272,4.0418433601418871e+00,True,True,False,False,True,False,8,132,24,29,5,7.0882250646226603e+03,2.6043562229773637e-01,2.5970145217120505e-01,1.6973802695780354e-01,1.9655494515352057e-01,7.5684961909240345e-01,9.9256381747323963e-01,1.9655494515352054e-01,7.5471605389225183e-01,9.9228287537043081e-01,6.0863794224114238e-14,4.9278503444992840e-34,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.02,universal_weak_row_structure_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,universal_weak_row_structure_capacity_nonfinal_full_component_value_fit,all_case_h_weak_row_structure_capacity_oracle_fit,weak_active_cross_gram_rows_perp,source/active cross-Gram weighted non-final velocity rows residualized against source rows,"0,1",6,24,8,16,24,16,16,0,inf,16,6.8279451217055016e-16,True,True,True,False,False,False,8,132,23,31,8,1.7116240032010052e+11,2.6043562229773637e-01,2.5970145446109977e-01,7.1149223345817324e-04,2.5970047983785555e-01,9.9999624713983126e-01,9.9999994537359271e-01,2.5970047983785555e-01,9.9717725842035387e-01,9.9993570959666334e-01,9.9139525160949371e-01,5.4817986714822987e-30,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.02,universal_weak_row_structure_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,universal_weak_row_structure_capacity_nonfinal_full_component_value_fit,all_case_h_weak_row_structure_capacity_oracle_fit,weak_source_active_hadamard_rows_perp,pairwise source-row and non-final velocity-row Hadamard products residualized against source rows,"0,1",6,24,8,16,24,16,256,56,8.9260966037015867e+04,256,1.1689814306625988e-01,True,True,False,True,False,False,8,132,24,31,7,2.0617010675360389e+03,2.6043562229773637e-01,2.5970145446109977e-01,1.8469302014664785e-01,1.8257418699893493e-01,7.0301565071243144e-01,9.9256379317188625e-01,1.8257418699884612e-01,7.0103385008569541e-01,9.9228288835240197e-01,1.5438312991345587e-06,5.4817986714822987e-30,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.02,universal_weak_row_structure_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,universal_weak_row_structure_capacity_nonfinal_full_component_value_fit,all_case_h_weak_row_structure_capacity_oracle_fit,active_plus_weak_source_active_hadamard_rows_perp,active non-final velocity plus source/active Hadamard weak-row structure rows,"0,1",6,24,8,16,24,16,272,64,1.4965844109127487e+06,272,4.0017077824164451e+00,True,True,False,True,False,False,8,132,24,28,4,2.0617121930918356e+03,2.6043562229773637e-01,2.5970145446109977e-01,1.8469302129716444e-01,1.8257418583505539e-01,7.0301564623082557e-01,9.9256378018524327e-01,1.8257418583505539e-01,7.0103384561706428e-01,9.9228287537043081e-01,6.8745328942669299e-14,5.4817986714822987e-30,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.02,universal_weak_row_structure_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,universal_weak_row_structure_capacity_nonfinal_full_component_value_fit,all_case_h_weak_row_structure_capacity_oracle_fit,weak_source_active_cross_hadamard_rows_perp,cross-Gram weighted source/active Hadamard weak-row structure rows,"0,1",6,24,8,16,24,16,256,0,inf,256,4.1893267920976009e-18,True,True,True,True,False,False,8,132,24,31,7,2.0617010675395682e+03,2.6043562229773637e-01,2.5970145446109977e-01,1.8469302014664432e-01,1.8257418699893493e-01,7.0301565071243144e-01,9.9256379317188625e-01,1.8257418699884612e-01,7.0103385008569541e-01,9.9228288835240197e-01,1.5438312991343357e-06,5.4817986714822987e-30,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.02,universal_weak_row_structure_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,universal_weak_row_structure_capacity_nonfinal_full_component_value_fit,all_case_h_weak_row_structure_capacity_oracle_fit,weak_source_active_shifted_commutator_rows_perp,shifted source/active commutator-like weak-row structure products,"0,1",6,24,8,16,24,16,256,54,9.8201482328579016e+05,256,5.8008425933053420e-01,True,True,False,False,True,False,8,132,24,32,8,7.0881555562146186e+03,2.6043562229773637e-01,2.5970145446109977e-01,1.6973802920948197e-01,1.9655494623461447e-01,7.5684961658178196e-01,9.9256379317188625e-01,1.9655494623452738e-01,7.5471605804301589e-01,9.9228288835234191e-01,1.5438198546360283e-06,5.4817986714822987e-30,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.02,universal_weak_row_structure_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,universal_weak_row_structure_capacity_nonfinal_full_component_value_fit,all_case_h_weak_row_structure_capacity_oracle_fit,active_plus_weak_source_active_shifted_commutator_rows_perp,active non-final velocity plus shifted source/active commutator-like weak-row structure products,"0,1",6,24,8,16,24,16,272,62,2.5796819846201775e+05,272,4.0418433601418871e+00,True,True,False,False,True,False,8,132,24,29,5,7.0882250646164348e+03,2.6043562229773637e-01,2.5970145446109977e-01,1.6973803046137290e-01,1.9655494515352054e-01,7.5684961241894844e-01,9.9256378018524327e-01,1.9655494515352054e-01,7.5471605389225183e-01,9.9228287537043081e-01,4.7753409082038395e-14,5.4817986714822987e-30,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.01,case_local_weak_row_structure_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,case_local_weak_row_structure_capacity_nonfinal_stage_scalar_value_fit,case_local_weak_row_structure_capacity_oracle_fit,weak_active_cross_gram_rows_perp,source/active cross-Gram weighted non-final velocity rows residualized against source rows,"0,1",1,24,8,16,24,16,16,0,inf,16,6.6806983054456691e-16,True,True,True,False,False,False,8,132,23,31,8,2.0078923888212556e+14,1.8390370753258983e-01,1.8388557844972300e-01,5.9905406130087917e-05,1.8388556869186756e-01,9.9999994693517824e-01,9.9999999644767479e-01,1.8388556869186756e-01,9.9990136772680860e-01,9.9999775363521459e-01,9.9969767915771479e-01,1.0044055051631692e-18,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.01,case_local_weak_row_structure_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,case_local_weak_row_structure_capacity_nonfinal_stage_scalar_value_fit,case_local_weak_row_structure_capacity_oracle_fit,weak_source_active_hadamard_rows_perp,pairwise source-row and non-final velocity-row Hadamard products residualized against source rows,"0,1",1,24,8,16,24,16,256,56,9.9617541643330222e+05,256,1.0948542844711789e-01,True,True,False,True,False,False,8,132,24,28,4,1.1009283837929459e+04,1.8390370753258983e-01,1.8388557844972300e-01,1.3094746732330287e-01,1.2909944524823022e-01,7.0206400271638425e-01,9.9263177791184720e-01,1.2909944524799966e-01,7.0199479379784535e-01,9.9262199854950017e-01,1.1444213981330013e-13,1.0044055051631692e-18,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.01,case_local_weak_row_structure_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,case_local_weak_row_structure_capacity_nonfinal_stage_scalar_value_fit,case_local_weak_row_structure_capacity_oracle_fit,active_plus_weak_source_active_hadamard_rows_perp,active non-final velocity plus source/active Hadamard weak-row structure rows,"0,1",1,24,8,16,24,16,272,64,1.6422790661896551e+07,272,4.0014981018416398e+00,True,True,False,True,False,False,8,132,24,28,4,1.1016080700527311e+04,1.8390370753258983e-01,1.8388557844972300e-01,1.3094746769266027e-01,1.2909944487358055e-01,7.0206400067897778e-01,9.9263177503120603e-01,1.2909944487358055e-01,7.0199479176189339e-01,9.9262199567089682e-01,1.5446250839522747e-12,1.0044055051631692e-18,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.01,case_local_weak_row_structure_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,case_local_weak_row_structure_capacity_nonfinal_stage_scalar_value_fit,case_local_weak_row_structure_capacity_oracle_fit,weak_source_active_cross_hadamard_rows_perp,cross-Gram weighted source/active Hadamard weak-row structure rows,"0,1",1,24,8,16,24,16,256,0,inf,256,6.8085654189835737e-18,True,True,True,True,False,False,8,132,24,28,4,1.1009283835165999e+04,1.8390370753258983e-01,1.8388557844972300e-01,1.3094746732327653e-01,1.2909944524823022e-01,7.0206400271638425e-01,9.9263177791184720e-01,1.2909944524799966e-01,7.0199479379784535e-01,9.9262199854950017e-01,6.3483928709425008e-14,1.0044055051631692e-18,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.01,case_local_weak_row_structure_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,case_local_weak_row_structure_capacity_nonfinal_stage_scalar_value_fit,case_local_weak_row_structure_capacity_oracle_fit,weak_source_active_shifted_commutator_rows_perp,shifted source/active commutator-like weak-row structure products,"0,1",1,24,8,16,24,16,256,54,6.1020548536696406e+06,256,5.7760540525256532e-01,True,True,False,False,True,False,8,132,24,29,5,2.5057037467765957e+04,1.8390370753258983e-01,1.8388557844972300e-01,1.1985841782519391e-01,1.3945560454219885e-01,7.5838249914920897e-01,9.9263177791184720e-01,1.3945560454192507e-01,7.5830773839734555e-01,9.9262199854784061e-01,1.0170201033242316e-13,1.0044055051631692e-18,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.01,case_local_weak_row_structure_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,case_local_weak_row_structure_capacity_nonfinal_stage_scalar_value_fit,case_local_weak_row_structure_capacity_oracle_fit,active_plus_weak_source_active_shifted_commutator_rows_perp,active non-final velocity plus shifted source/active commutator-like weak-row structure products,"0,1",1,24,8,16,24,16,272,62,5.4386008676754478e+06,272,4.0414883402252917e+00,True,True,False,False,True,False,8,132,24,29,5,2.5080122343130413e+04,1.8390370753258983e-01,1.8388557844972300e-01,1.1985841822873078e-01,1.3945560419537070e-01,7.5838249726310047e-01,9.9263177503120603e-01,1.3945560419537070e-01,7.5830773651291172e-01,9.9262199567089682e-01,1.2000264386025767e-12,1.0044055051631692e-18,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.01,universal_weak_row_structure_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,universal_weak_row_structure_capacity_nonfinal_stage_scalar_value_fit,all_case_h_weak_row_structure_capacity_oracle_fit,weak_active_cross_gram_rows_perp,source/active cross-Gram weighted non-final velocity rows residualized against source rows,"0,1",6,24,8,16,24,16,16,0,inf,16,6.6806983054456691e-16,True,True,True,False,False,False,8,132,23,31,8,2.0082912196095066e+14,1.8390370753258983e-01,1.8388558020327053e-01,6.5065827332193383e-05,1.8388556869186756e-01,9.9999993739909920e-01,9.9999999906297543e-01,1.8388556869186756e-01,9.9990136772680860e-01,9.9999775363521459e-01,9.9969767915771479e-01,1.1683695253089600e-18,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.01,universal_weak_row_structure_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,universal_weak_row_structure_capacity_nonfinal_stage_scalar_value_fit,all_case_h_weak_row_structure_capacity_oracle_fit,weak_source_active_hadamard_rows_perp,pairwise source-row and non-final velocity-row Hadamard products residualized against source rows,"0,1",6,24,8,16,24,16,256,56,9.9617541643330222e+05,256,1.0948542844711789e-01,True,True,False,True,False,False,8,132,24,28,4,1.1016080698845733e+04,1.8390370753258983e-01,1.8388558020327053e-01,1.3094747015512201e-01,1.2909944487358055e-01,7.0206399398403962e-01,9.9263177666221658e-01,1.2909944487358055e-01,7.0199479176189339e-01,9.9262199567089682e-01,3.9872157155921906e-14,1.1683695253089600e-18,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.01,universal_weak_row_structure_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,universal_weak_row_structure_capacity_nonfinal_stage_scalar_value_fit,all_case_h_weak_row_structure_capacity_oracle_fit,active_plus_weak_source_active_hadamard_rows_perp,active non-final velocity plus source/active Hadamard weak-row structure rows,"0,1",6,24,8,16,24,16,272,64,1.6422790661896551e+07,272,4.0014981018416398e+00,True,True,False,True,False,False,8,132,24,29,5,1.1016080699797943e+04,1.8390370753258983e-01,1.8388558020327053e-01,1.3094747015511715e-01,1.2909944487358055e-01,7.0206399398403962e-01,9.9263177666221658e-01,1.2909944487358055e-01,7.0199479176189339e-01,9.9262199567089682e-01,1.6403393565180537e-12,1.1683695253089600e-18,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.01,universal_weak_row_structure_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,universal_weak_row_structure_capacity_nonfinal_stage_scalar_value_fit,all_case_h_weak_row_structure_capacity_oracle_fit,weak_source_active_cross_hadamard_rows_perp,cross-Gram weighted source/active Hadamard weak-row structure rows,"0,1",6,24,8,16,24,16,256,0,inf,256,6.8085654189835737e-18,True,True,True,True,False,False,8,132,24,28,4,1.1016080693159349e+04,1.8390370753258983e-01,1.8388558020327053e-01,1.3094747015510941e-01,1.2909944487358055e-01,7.0206399398403962e-01,9.9263177666221658e-01,1.2909944487358055e-01,7.0199479176189339e-01,9.9262199567089682e-01,7.0392846120296349e-14,1.1683695253089600e-18,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
